231101-11:56:05
2
torque,speed
7976,7933
7995,7945
7988,7950
7973,7947
7968,7956
7997,7969
8001,7956
7974,7957
7994,7946
7977,7954
7968,7946
7953,7953
7996,7954
7989,7954
7963,7962
7987,7954
7982,7952
7982,7956
7982,7931
7985,7959
7981,7936
7992,7950
7974,7950
7973,7962
7989,7962
7973,7956
7990,7953
8007,7951
8000,7962
7958,7945
7978,7966
7963,7962
7955,7949
7986,7956
7991,7965
7993,7952
7972,7948
7979,7969
7962,7973
8001,7956
8005,7954
7982,7946
8008,7963
7980,7953
7982,7958
8010,7943
7993,7964
7989,7977
7992,7949
8006,7957
7982,7983
7981,7954
8003,7965
7977,7944
8008,7955
7992,7958
8004,7955
7977,7975
7982,7974
8007,7955
7993,7946
7994,7957
7964,7972
7999,7975
7999,7941
7973,7955
7977,7978
7973,7970
7974,7959
7982,7942
7984,7971
7961,7932
8004,7938
7984,7977
7976,7978
8008,7953
7986,7928
7976,7961
7965,7962
7981,7957
7995,7932
7969,7971
7983,7945
7972,7976
7977,7944
7986,7945
7973,7965
7988,7956
8006,7981
7971,7948
7994,7945
7984,7951
8021,7948
7981,7946
7981,7964
7963,7961
7991,7962
7986,7948
7964,7964
7998,7954
7992,7954
7989,7952
7965,7971
8006,7963
7996,7950
8006,7952
8004,7968
7957,7968
8013,7961
7968,7954
7979,7933
7978,7962
7994,7952
7962,7952
7989,7957
7995,7933
7985,7956
7983,7950
8006,7940
7990,7968
7980,7933
8004,7945
7994,7959
7978,7968
7997,7959
7983,7941
7981,7955
7989,7952
7978,7964
8003,7934
8000,7965
7998,7962
8001,7959
7964,7959
7981,7947
7974,7980
7989,7964
7963,7935
7983,7959
7995,7945
7958,7957
7987,7962
8016,7949
7983,7940
7963,7948
8004,7961
7976,7958
7990,7956
7988,7950
7957,7959
7996,7945
7957,7940
7992,7952
8011,7958
7979,7957
7980,7941
7984,7955
8008,7970
7976,7957
7978,7949
7979,7957
7983,7937
7996,7978
8001,7948
7967,7958
7993,7961
7985,7966
7975,7966
7978,7962
8004,7959
7972,7960
7974,7943
7987,7948
7984,7972
8004,7950
7970,7960
7981,7969
7980,7970
7999,7959
7981,7964
7998,7949
7983,7972
7955,7964
7995,7951
7967,7976
7996,7952
7982,7949
8006,7968
7976,7949
7984,7947
7991,7967
7975,7945
7989,7953
7984,7937
7989,7921
7944,7949
7985,7964
7996,7921
7987,7950
7999,7928
7980,7953
7983,7976
8001,7960
7985,7935
7976,7943
8001,7970
7977,7966
7982,7954
8008,7959
8006,7967
8005,7950
7966,7951
8005,7972
7991,7966
7965,7943
7995,7953
7990,7941
7988,7960
7982,7955
8008,7953
7992,7936
7993,7958
7977,7967
7977,7965
8009,7970
7959,7948
7977,7946
7991,7943
7971,7956
7988,7955
7989,7935
7999,7963
7986,7958
8010,7949
7990,7948
7969,7951
7990,7972
7980,7949
7953,7976
7983,7968
7955,7960
7995,7955
7996,7964
7974,7979
7989,7958
8003,7971
7963,7961
7997,7953
7997,7952
7959,7957
7984,7966
7981,7943
7971,7957
7964,7965
8001,7975
7942,7959
7979,7934
7993,7954
7987,7968
7983,7967
7968,7946
8000,7987
7975,7940
7978,7959
7995,7947
7972,7971
7996,7966
7999,7975
8005,7951
7970,7959
7995,7955
7977,7980
7993,7977
7991,7958
7940,7976
8000,7956
7983,7963
7977,7948
7993,7949
7998,7962
7967,7956
7970,7971
7986,7974
7977,7958
7979,7989
7983,7970
7968,7959
7991,7947
7981,7934
7989,7963
7993,7970
7999,7940
7965,7953
7980,7970
7995,7947
7977,7957
7984,7961
8007,7966
7995,7984
7985,7954
