231011-17:23:07
2
torque,speed
7963,7946
7954,7929
7942,7934
7970,7937
7933,7909
7956,7949
7944,7932
7974,7951
7940,7958
7971,7944
7946,7931
7945,7913
7965,7932
7963,7955
7944,7953
7944,7938
7957,7934
7953,7946
7932,7930
7966,7946
7962,7955
7943,7944
7949,7945
7952,7961
7964,7940
7955,7933
7990,7935
7947,7935
7954,7949
7961,7949
7925,7944
7958,7957
7939,7951
7954,7953
7945,7948
7923,7926
7957,7934
7938,7929
7956,7953
7944,7931
7956,7929
7950,7922
7937,7946
7978,7945
7970,7917
7948,7940
7956,7946
7969,7922
7978,7932
7951,7946
7972,7947
7948,7946
7983,7944
7967,7947
7948,7940
7946,7942
7908,7924
7964,7944
7954,7936
7967,7947
7953,7929
7922,7949
7952,7961
7947,7944
7960,7951
7968,7934
7967,7932
7935,7932
7958,7914
7968,7944
7954,7942
7959,7954
7947,7949
7954,7949
7962,7941
7968,7948
7959,7941
7960,7943
7941,7948
7969,7933
7934,7954
7968,7954
7945,7939
7929,7925
7943,7925
7957,7944
7959,7940
7968,7946
7967,7943
7935,7937
7968,7942
7949,7927
7972,7938
7967,7940
7936,7955
7954,7938
7965,7955
7979,7954
7940,7927
7951,7944
7949,7940
7931,7945
7960,7945
7968,7931
7948,7944
7955,7933
7929,7944
7951,7928
7947,7953
7971,7954
7936,7928
7946,7963
7974,7931
7958,7948
7946,7922
7932,7925
7971,7926
7949,7938
7951,7938
7958,7939
7973,7941
7959,7928
7969,7963
7929,7926
7952,7956
7970,7947
7977,7922
7945,7953
7944,7936
7956,7934
7923,7945
7954,7935
7968,7943
7967,7931
7947,7930
7958,7955
7971,7936
7947,7926
7968,7942
7958,7937
7954,7939
7941,7947
7962,7959
7971,7952
7921,7930
7951,7956
7972,7921
7943,7941
7958,7954
7988,7951
7961,7927
7938,7923
7971,7942
7957,7953
7946,7933
7964,7936
7962,7926
7936,7925
7945,7951
7960,7945
7965,7951
7936,7944
7957,7946
7954,7942
7931,7972
7954,7934
7962,7929
7948,7937
7923,7949
7958,7938
7972,7936
7960,7935
7970,7900
7953,7934
7962,7935
7934,7956
7963,7938
7937,7942
7946,7930
7966,7946
7926,7944
7958,7940
7938,7913
7963,7949
7932,7932
7964,7936
7978,7946
7969,7957
7979,7943
7961,7935
7979,7941
7946,7931
7951,7950
7973,7956
7923,7963
7965,7932
7967,7945
7945,7956
7950,7940
7946,7949
7942,7930
7961,7939
7939,7967
7970,7932
7949,7941
7974,7940
7962,7934
7963,7927
7941,7941
7963,7948
7960,7948
7935,7933
7960,7927
7966,7937
7966,7956
7948,7944
7946,7946
7934,7944
7965,7948
7982,7929
7975,7953
7946,7943
7968,7934
7966,7930
7955,7942
7958,7948
7941,7928
7945,7930
7944,7932
7959,7946
7943,7939
7964,7923
7947,7931
7954,7941
7949,7944
7949,7935
7969,7958
7946,7938
7965,7943
7954,7937
7964,7956
7936,7943
7972,7925
7948,7924
7928,7908
7958,7934
7967,7943
7946,7933
7949,7924
7931,7910
7949,7945
7909,7943
7962,7947
7956,7930
7960,7932
7954,7956
7941,7950
7958,7931
7950,7943
7973,7931
7951,7952
7954,7938
7946,7923
7949,7939
7952,7939
7956,7944
7949,7941
7944,7927
7957,7931
7955,7922
7959,7925
7931,7943
7959,7932
7943,7936
7980,7943
7946,7953
7983,7941
7949,7957
7935,7936
7965,7933
7972,7938
7951,7937
7971,7936
7947,7930
7930,7951
7948,7951
7975,7907
7964,7936
7936,7955
7951,7947
7970,7910
7964,7948
7969,7949
7966,7938
7953,7964
7954,7931
7973,7934
7953,7928
7984,7942
7939,7956
7972,7954
7951,7955
7942,7943
7948,7952
7966,7929
7950,7929
7958,7949
7962,7938
7943,7934
7990,7946
7953,7945
7942,7929
7950,7950
7969,7939
7956,7932
7957,7924
7971,7953
7958,7965
7946,7943
7976,7918
7966,7939
7952,7952
7970,7945
7974,7929
7940,7946
7953,7924
7972,7952
7955,7937
7951,7938
7958,7945
7954,7940
7964,7951
7955,7932
7951,7943
7941,7934
7960,7933
7946,7940
7967,7952
7955,7945
7970,7934
7951,7960
7961,7953
7955,7935
7960,7913
7941,7919
7957,7960
7961,7944
7931,7930
7955,7944
7974,7947
7979,7937
7936,7934
7943,7942
7955,7924
7948,7948
7973,7943
7948,7953
7952,7940
7945,7935
7960,7949
7934,7948
7973,7932
7963,7956
7953,7937
7956,7946
7944,7944
7957,7923
7938,7945
7962,7925
7978,7932
7951,7916
7941,7947
7972,7938
7968,7935
7984,7937
7941,7947
7985,7953
7961,7929
7960,7940
7965,7924
7944,7945
7943,7950
7935,7941
7961,7933
7930,7954
