230915-12:21:26
2
torque,speed
7993,7917
8004,7913
7963,7923
8005,7924
7989,7928
8007,7916
8005,7939
7959,7942
7994,7912
7998,7946
7988,7931
7960,7949
8005,7932
7998,7933
7996,7926
7979,7931
7975,7935
7995,7944
7980,7923
8002,7931
7973,7930
7973,7958
7982,7930
7987,7920
7993,7921
7969,7920
7972,7929
7979,7934
8003,7936
7995,7924
7984,7939
7978,7931
7985,7926
7977,7929
7971,7919
8004,7943
7994,7948
8001,7949
7988,7947
7994,7941
7966,7949
7962,7913
7968,7883
8001,7933
7976,7936
7980,7936
7972,7953
7987,7927
8010,7926
7983,7928
7994,7942
7971,7940
7988,7950
7988,7933
8002,7942
7973,7918
7998,7943
8002,7946
7995,7922
7997,7944
7967,7953
8002,7929
8010,7928
8002,7968
7996,7929
7987,7939
7979,7936
7990,7908
7996,7924
7971,7913
7988,7922
7997,7925
7987,7949
7985,7940
7989,7924
7995,7934
7992,7947
7999,7941
7959,7938
7998,7960
7979,7948
8005,7935
7984,7949
7968,7933
7955,7919
7996,7919
7988,7952
7985,7943
7995,7930
7972,7929
7984,7935
8000,7926
7957,7926
7984,7934
7989,7941
8006,7923
7998,7929
7996,7936
7972,7931
8005,7929
7998,7900
7986,7927
7970,7925
8000,7952
7983,7927
7978,7941
8009,7943
7972,7957
7964,7915
7995,7914
7989,7929
7982,7939
7985,7937
7995,7933
7974,7904
7989,7930
7967,7920
7995,7921
7989,7948
7998,7932
7967,7936
7982,7893
7969,7919
7973,7925
7992,7934
8004,7938
7954,7915
7996,7946
7999,7926
7984,7947
8002,7962
7984,7920
7986,7926
7999,7943
7992,7937
7974,7943
7982,7916
7989,7936
7995,7921
7999,7932
7960,7937
8005,7930
7995,7912
7991,7940
7978,7958
7996,7933
7983,7928
7980,7927
7993,7935
7983,7935
7980,7961
7982,7964
7997,7939
7978,7947
7997,7919
7980,7935
7987,7944
8004,7944
7995,7900
7980,7935
7982,7928
8010,7930
8000,7937
7967,7953
7975,7932
7961,7925
7997,7947
8001,7913
7994,7925
8002,7920
7982,7963
7967,7931
7956,7941
7989,7953
7989,7924
7968,7933
7981,7939
8009,7917
7986,7933
8003,7925
7979,7904
7973,7936
8006,7921
7990,7940
8015,7921
7990,7917
7989,7933
7970,7931
7989,7951
7984,7943
7979,7927
7985,7922
7970,7943
7974,7937
7982,7937
7994,7922
7962,7949
7985,7932
8005,7920
7978,7930
7992,7951
7997,7949
7993,7937
7944,7921
7981,7896
7991,7929
8013,7936
7994,7933
7974,7935
7997,7942
7980,7918
7992,7917
7992,7952
7995,7943
7988,7961
7992,7932
7994,7934
7986,7956
8017,7925
7948,7913
7996,7931
7976,7935
7988,7949
7996,7930
7975,7927
7984,7918
8019,7909
7984,7922
