230929-14:12:53
2
torque,speed
7934,5205
7923,5560
7932,5839
7910,5432
7903,5115
7941,4000
7930,3646
7931,3674
7910,4477
7909,5500
7928,6114
7926,5748
7935,4999
7918,4229
7940,3427
7937,3675
7932,4087
7923,5304
7924,6122
7947,5876
7929,5232
7929,4193
7920,3856
7927,3785
7912,4164
7900,4742
7937,5765
7936,5760
7924,5788
7907,4643
7902,4211
7922,3555
7911,3672
7907,4265
7932,5422
7930,5919
7915,5829
7915,5192
7939,4129
7935,3599
7922,3693
7928,4287
7907,5020
7934,5962
7938,5873
7911,5629
7925,4521
7924,3519
7920,3697
7915,3923
7915,5047
7946,5501
7925,5872
7913,5440
7933,5119
7932,4029
7934,3685
7945,3718
7920,4359
7950,5463
7921,6127
7916,5817
7945,5054
7925,4247
7920,3420
7923,3665
7912,4053
7940,5328
7913,6125
7929,5852
7938,5335
7914,4241
7916,3956
7932,3726
7934,4137
7935,4693
7934,5667
7953,6067
7909,5817
7911,4715
7934,4213
7937,3476
7943,3659
7926,4218
7931,5368
7931,5972
7946,5844
7925,5229
7912,4151
7933,3685
7931,3779
7942,4241
7921,4946
7939,5961
7924,5839
7916,5635
7921,4540
7935,3580
7896,3710
7934,3872
7933,5062
7929,5588
7913,5892
7958,5465
7916,5146
7929,4092
7914,3594
7926,3648
7920,4372
7925,5471
7917,6066
7923,5836
7938,5093
7940,4295
7912,3423
7935,3702
7937,4035
7921,5293
7918,6094
7934,5928
7944,5348
7916,4201
7898,3983
7947,3755
7924,4036
7934,4589
7905,5577
7943,6176
7919,5813
7891,4805
7892,4212
7941,3541
7905,3598
7942,4177
7928,5390
7916,6009
7935,5794
7906,5234
7909,4181
7944,3739
7925,3775
7932,4240
7920,4939
7931,5879
7902,5773
7958,5701
7973,4571
7938,3600
7921,3664
7930,3806
7896,4944
7931,5455
7915,5878
7940,5581
7931,5168
7922,3973
7930,3671
7932,3683
7923,4318
7937,5472
7925,6096
7937,5854
7921,5077
7905,4366
7929,3477
7932,3646
7883,3956
7931,5240
7909,6114
7932,5905
7925,5412
7905,4237
7922,4026
7932,3635
7928,3711
7911,4517
7929,5528
7934,6077
7904,5798
7920,4914
7928,4218
7928,3450
7911,3668
7935,4181
7917,5313
7933,6052
7911,5804
7929,5295
7929,4130
7938,3772
7913,3813
7934,4185
7939,4821
7923,5861
7902,5785
7925,5740
7921,4593
7928,3672
7925,3667
7929,3769
7886,4953
7923,5514
7911,5930
7955,5527
7887,5157
7936,4125
7892,3663
7933,3652
7935,4294
7925,5508
7907,6021
7934,5802
7927,5128
7902,4455
7934,3433
7939,3685
7891,3989
7936,5177
7900,6050
7927,5888
7916,5413
7911,4311
7919,4043
7933,3673
7920,3771
7930,4449
7923,5465
7931,6135
7902,5816
7943,4956
7919,4272
7936,3505
7910,3659
7922,4093
7920,5357
7934,6055
7917,5839
7931,5294
7949,4237
7928,3855
7925,3781
7936,4144
7930,4819
7925,5762
7899,5743
7942,5776
7958,4757
7936,3683
7907,3614
7944,3719
7916,4856
7945,5423
7909,5918
7938,5648
7948,5236
7921,4061
7924,3633
7939,3774
7928,4301
7929,5422
7938,5949
7932,5876
7925,5143
7935,4502
7920,3511
7935,3662
7899,3918
7934,5071
7923,6042
7940,5909
7911,5432
7936,4378
7916,4067
7927,3689
7903,3694
7936,4407
7925,5452
7927,6119
7904,5825
7911,5014
7928,4282
7928,3418
7924,3672
7927,4099
7911,5341
7941,6068
7922,5880
7907,5390
7935,4205
7909,3907
7912,3773
7928,4124
7937,4723
7936,5687
7909,5762
7954,5855
7922,4709
7923,3749
