230922-15:55:48
2
torque,speed
7959,7951
7990,7937
7959,7922
7969,7911
7954,7946
7972,7948
7961,7921
7945,7942
7990,7952
7963,7935
7969,7955
7944,7951
7971,7923
7962,7941
7970,7949
7956,7937
7957,7914
7982,7904
7984,7962
7936,7921
7984,7915
7970,7936
7969,7951
7991,7940
7949,7947
7962,7936
7966,7941
7975,7919
7944,7921
7960,7933
7977,7928
7940,7941
7990,7919
7963,7935
7959,7953
7964,7957
7982,7930
7966,7944
7982,7950
7966,7931
7984,7935
7994,7940
7975,7928
7970,7943
7974,7937
7980,7926
7953,7928
7982,7950
7969,7954
7975,7936
7986,7919
7972,7930
7956,7947
7980,7939
7958,7958
7978,7954
7984,7923
7952,7924
7968,7965
7981,7945
7963,7934
7965,7934
7969,7945
7954,7939
7963,7923
7959,7955
7971,7926
7989,7944
7971,7921
7926,7942
7963,7938
7970,7958
7932,7937
7980,7935
7960,7940
7962,7941
7969,7958
7985,7939
7956,7943
7978,7948
7949,7937
7960,7955
7971,7952
7961,7961
7963,7927
7968,7940
8001,7936
7953,7938
7978,7947
7953,7959
7986,7939
7981,7926
7951,7919
7967,7953
7987,7917
7980,7935
7976,7921
7977,7944
7960,7952
7974,7920
7972,7934
7949,7951
7955,7913
7984,7928
7968,7929
7974,7946
7970,7933
7984,7936
7984,7949
7984,7942
7961,7941
7972,7932
7978,7939
7984,7942
7975,7920
7966,7948
7979,7939
7983,7949
7969,7934
7947,7933
7979,7944
7982,7946
7989,7938
7964,7927
7951,7937
7967,7942
7972,7930
7972,7935
7963,7937
7968,7946
7949,7937
7961,7937
7967,7937
7960,7942
7950,7937
7981,7908
7952,7947
7972,7939
7980,7923
7960,7927
7958,7932
7954,7931
7969,7964
7967,7942
7980,7945
7970,7921
7981,7936
7985,7923
7964,7947
7996,7929
7968,7945
7968,7925
7959,7949
7979,7943
7962,7925
7976,7967
7959,7928
7990,7938
7982,7937
7967,7947
7976,7954
7962,7923
7973,7935
7937,7949
7989,7942
7972,7941
7967,7913
7982,7932
7982,7934
7942,7947
7974,7944
7964,7958
7942,7946
7977,7942
7964,7942
7962,7942
7980,7938
7983,7921
7952,7928
7971,7936
7964,7950
7958,7935
7994,7933
7961,7908
7981,7946
7988,7936
7979,7953
7962,7942
7984,7944
7963,7923
7974,7938
7972,7938
7935,7947
7941,7940
7976,7952
7978,7961
7963,7911
7979,7946
7963,7923
7977,7921
7966,7924
7959,7928
7958,7939
7982,7933
7956,7946
7988,7931
7961,7948
7963,7933
7977,7902
7972,7936
7966,7958
7960,7918
7972,7929
