231023-14:57:56
2
torque,speed
7989,7961
8008,7954
7985,7945
8017,7974
8018,7953
7988,7956
8008,7940
7997,7949
8006,7957
7995,7943
7961,7956
8009,7943
8007,7954
7999,7957
8000,7952
7987,7951
7998,7957
7988,7949
8014,7950
8001,7953
8000,7961
8001,7955
7964,7952
8007,7970
8024,7974
8010,7958
8025,7953
8002,7969
8013,7968
7978,7949
7987,7954
8009,7959
7992,7947
8019,7958
7985,7951
7977,7968
8004,7980
7981,7959
7978,7933
8018,7967
8005,7932
7996,7965
8016,7956
7981,7954
8020,7966
8003,7952
8011,7948
8007,7962
8008,7965
7989,7936
7994,7941
7980,7940
8011,7958
7999,7968
8005,7969
8009,7953
7988,7948
8015,7937
8002,7950
8016,7968
7984,7954
7993,7945
8010,7956
7992,7956
8012,7963
7999,7980
7986,7947
8004,7962
7971,7946
7986,7942
8030,7949
7986,7958
8003,7949
8001,7968
8015,7947
7990,7948
8010,7972
7975,7963
8021,7948
8002,7962
8001,7963
8017,7953
8009,7960
7998,7930
7997,7959
7998,7957
7982,7962
8019,7968
7998,7954
8005,7951
8022,7959
7977,7949
7996,7955
8000,7963
7977,7949
7977,7942
8020,7942
8002,7950
8026,7937
8005,7955
8002,7963
8004,7957
8004,7941
7996,7948
8001,7944
8001,7955
8007,7949
7997,7945
8003,7938
7977,7944
8017,7951
7998,7965
8020,7970
8016,7968
8000,7951
8014,7957
8019,7958
8000,7961
8033,7979
7987,7943
7965,7951
8003,7944
8001,7963
8002,7944
7983,7949
7975,7955
7986,7973
8017,7944
8000,7966
8001,7973
7990,7971
7990,7957
7988,7969
8004,7952
7991,7958
8018,7956
7993,7952
8011,7971
8013,7976
8001,7952
7983,7944
8015,7959
7982,7958
7992,7974
8004,7956
8005,7957
8000,7940
8023,7949
7985,7953
8013,7950
8018,7933
7983,7948
8011,7959
7998,7923
8005,7970
8002,7969
8005,7965
8007,7941
8002,7944
7988,7948
7985,7952
8029,7963
8014,7969
7969,7960
8012,7960
7990,7964
8012,7944
8018,7969
8000,7968
8005,7966
8029,7956
8012,7952
7996,7971
7976,7947
7989,7963
7987,7963
7994,7954
8010,7947
7975,7951
7993,7968
7987,7955
8013,7953
7984,7942
8016,7942
8017,7958
7998,7961
7990,7974
8019,7948
8004,7969
7988,7968
8018,7942
7988,7941
8003,7952
8031,7959
7990,7971
7981,7932
8011,7960
7998,7953
8007,7988
8014,7955
8026,7954
8015,7926
7988,7956
8009,7955
7982,7934
8026,7937
8004,7944
8003,7940
8015,7952
8002,7938
8004,7957
7995,7957
8006,7960
8006,7937
7970,7956
8005,7957
7997,7957
7993,7972
8015,7968
7996,7954
7994,7943
8004,7942
8016,7961
8011,7931
8006,7964
8019,7957
8006,7955
7997,7963
8011,7934
7984,7952
7998,7942
7969,7954
8001,7948
8004,7939
7992,7933
7990,7951
8016,7952
7996,7946
7974,7924
8005,7949
8007,7956
7990,7940
8023,7953
7993,7943
7996,7949
8010,7952
7976,7967
8015,7960
7966,7967
8017,7969
7998,7949
8006,7947
7981,7961
7993,7952
8010,7947
8003,7964
8027,7945
8002,7940
7988,7947
8019,7941
8009,7960
8000,7962
8005,7964
8019,7963
8009,7957
7999,7953
7997,7952
8010,7965
7997,7955
8006,7959
8001,7933
8029,7954
8007,7949
8017,7937
8004,7957
7988,7959
8014,7966
7989,7957
8002,7953
8006,7952
8005,7946
8015,7961
7989,7968
8020,7964
8007,7977
8022,7940
8017,7947
8020,7936
7989,7944
7984,7952
7999,7957
7989,7961
7998,7950
8026,7965
8003,7964
8006,7954
7985,7941
8004,7961
8003,7941
8001,7963
7999,7964
8007,7953
8009,7955
7990,7979
8010,7939
8011,7953
7997,7956
7995,7958
8017,7937
8005,7943
8017,7961
7990,7951
7982,7964
8013,7963
7995,7948
8014,7969
8008,7927
7983,7956
8010,7956
8007,7951
7990,7984
7999,7946
7996,7949
8011,7962
8019,7951
8016,7965
7988,7941
8035,7967
8005,7952
7979,7953
8003,7944
8010,7963
7978,7957
7974,7956
7995,7984
8020,7948
8011,7920
7996,7947
7995,7987
7993,7965
7995,7953
8005,7967
8008,7949
7987,7970
7993,7961
8023,7926
8026,7959
7994,7940
8024,7929
7983,7936
7998,7948
7990,7961
7993,7956
8001,7938
8006,7975
7994,7933
8024,7960
8015,7940
8008,7956
8016,7942
7987,7938
8027,7942
7970,7950
7981,7961
8012,7958
7993,7945
8005,7954
7987,7946
8017,7942
7973,7955
8002,7955
8008,7948
7979,7954
8026,7939
8017,7934
8000,7963
8009,7947
7980,7982
8013,7941
8003,7973
7998,7953
8006,7946
8007,7946
8011,7932
8009,7963
7993,7957
7982,7964
8018,7934
8008,7964
7967,7971
8018,7965
7976,7956
7989,7952
7986,7928
7988,7936
7951,7967
8014,7971
8019,7949
8010,7936
8021,7940
8008,7961
7998,7975
7998,7960
7975,7979
8031,7963
8004,7934
7983,7953
8016,7939
7990,7950
8004,7943
8018,7954
8005,7957
8021,7948
8015,7965
8032,7973
8017,7953
8022,7951
8006,7940
7964,7943
8002,7947
7976,7981
7971,7959
8019,7947
7985,7950
8013,7953
8012,7970
8008,7942
8012,7971
8004,7978
7989,7979
8004,7976
7995,7946
7989,7960
7986,7949
8000,7968
7973,7962
8013,7978
7991,7949
7991,7961
8029,7939
8000,7913
7997,7955
8009,7955
8002,7961
8007,7954
7991,7953
7989,7961
8029,7963
8002,7971
8010,7936
8000,7951
8016,7944
7986,7963
8021,7961
7993,7969
7993,7966
8010,7972
7983,7934
8004,7949
8004,7949
7987,7953
8025,7946
8010,7923
8004,7958
8011,7957
7997,7965
8006,7971
7994,7958
7995,7961
7988,7972
8034,7956
7992,7951
8013,7961
8000,7937
7997,7974
7994,7945
7991,7970
7995,7954
7990,7959
7992,7961
7980,7975
8016,7953
7986,7958
8026,7950
8003,7969
7996,7971
7998,7966
8035,7966
8015,7959
8007,7961
8013,7957
8007,7959
8007,7945
7995,7965
8002,7957
7973,7950
8006,7950
7984,7963
8007,7955
7958,7982
7993,7954
8011,7959
8008,7953
7976,7931
8006,7972
8012,7952
7992,7944
8017,7969
8003,7960
7997,7950
8015,7947
8002,7944
7997,7963
8003,7957
8002,7963
8015,7971
7985,7974
7982,7941
8008,7949
8006,7942
7978,7945
8009,7952
8005,7973
8007,7970
7985,7940
8006,7947
7990,7963
8014,7942
7994,7963
8005,7936
8000,7944
7980,7957
8007,7934
7971,7968
7985,7926
7983,7959
7998,7965
7982,7964
7998,7956
8007,7967
7975,7958
8001,7944
8007,7950
7979,7947
8011,7943
8009,7964
7978,7951
8006,7934
8004,7958
8001,7949
7973,7960
7992,7951
8008,7955
8005,7971
8014,7947
7992,7975
7994,7940
7995,7954
8011,7943
8002,7932
8000,7946
8042,7943
8016,7940
7998,7925
8012,7969
7971,7958
7994,7952
8008,7974
8024,7970
7993,7952
8016,7970
8054,7947
7997,7953
8018,7968
7990,7966
7980,7937
8020,7981
7997,7955
7990,7939
8005,7953
8010,7952
8005,7963
7999,7968
8007,7949
8011,7944
8006,7980
7988,7941
7993,7950
7959,7949
8009,7948
7999,7942
8007,7953
7980,7958
8020,7953
7972,7954
7988,7957
8016,7953
7981,7941
8025,7973
8022,7954
7994,7955
8014,7966
7988,7934
7996,7954
7996,7955
8014,7938
8002,7962
8012,7958
8000,7960
8014,7942
8028,7960
7999,7947
7985,7969
8009,7943
7987,7939
8004,7958
8005,7959
7993,7985
8005,7946
7983,7950
7986,7932
8009,7962
7988,7971
8004,7950
8003,7946
7981,7932
7973,7932
7994,7960
8000,7958
7997,7951
8014,7969
7995,7960
8002,7979
7987,7945
7998,7961
7985,7956
8004,7947
8019,7943
8007,7961
8037,7955
8006,7949
7999,7955
7989,7947
7995,7955
8000,7958
7997,7935
7979,7943
8005,7957
8000,7950
7997,7955
8005,7963
8004,7959
8014,7959
8019,7949
8013,7957
8015,7948
8027,7965
8014,7963
7976,7963
7993,7953
7979,7965
8008,7959
7988,7954
8013,7936
8011,7979
8002,7948
7990,7975
8020,7947
7994,7957
8033,7957
7985,7951
7990,7960
8012,7971
8001,7945
7995,7965
8010,7965
7995,7962
7984,7935
8006,7967
8010,7965
8004,7951
8024,7976
8001,7948
7984,7942
8001,7965
7963,7967
8011,7965
7987,7967
8023,7965
8017,7932
7982,7946
7997,7959
8000,7963
7995,7968
8018,7954
8000,7952
7985,7975
7994,7938
8013,7949
7981,7979
7982,7956
8011,7952
7988,7943
8022,7948
7994,7965
7990,7968
8001,7962
8002,7965
7998,7957
7975,7965
8006,7953
8016,7967
8014,7958
8009,7952
8007,7941
7980,7962
7985,7946
7989,7969
8011,7959
7987,7943
8015,7963
8021,7960
7969,7949
8020,7957
7987,7978
7997,7950
7995,7937
7992,7940
7997,7966
7999,7936
8006,7957
7998,7952
7988,7960
7994,7964
7985,7945
8020,7961
7990,7952
8000,7966
8001,7966
8006,7941
7997,7957
7990,7961
7968,7933
8032,7962
8013,7954
7966,7971
7993,7954
8013,7962
7983,7952
7990,7949
7990,7952
7992,7970
8024,7969
7982,7951
8004,7968
8007,7956
7981,7957
7999,7958
8005,7941
8004,7945
8012,7963
8001,7962
8008,7950
7991,7964
7991,7956
7985,7975
7987,7946
7999,7965
7990,7954
8013,7952
7999,7969
7987,7943
8006,7946
7981,7953
7992,7959
8004,7952
8031,7963
8004,7950
8003,7955
8010,7951
7994,7970
8002,7947
7964,7958
8011,7963
8002,7963
7969,7972
8000,7945
8011,7929
7985,7950
8001,7949
8003,7968
8011,7949
8009,7944
7987,7948
7987,7951
7996,7967
8012,7942
8026,7965
8013,7965
8004,7959
7986,7947
8020,7974
7992,7958
7992,7958
8011,7960
7985,7973
8003,7955
8031,7974
8032,7952
8000,7968
7985,7969
7978,7960
8009,7953
8000,7960
8001,7953
8009,7952
7994,7955
7997,7935
7998,7945
7982,7956
8022,7974
8008,7952
8005,7955
8007,7952
8018,7948
7991,7952
7986,7968
8015,7958
8003,7952
8014,7957
8008,7956
7997,7955
8010,7941
8014,7936
7977,7945
7992,7960
7991,7964
8030,7980
8005,7955
7990,7962
8005,7946
7978,7971
7996,7937
7987,7955
8008,7944
8005,7957
7984,7942
8001,7940
7992,7960
7995,7959
8023,7953
7990,7956
8032,7975
8017,7951
8000,7970
8004,7961
8012,7947
8006,7969
8009,7958
8009,7956
8008,7953
8022,7961
7990,7947
7975,7957
8016,7937
7990,7973
7984,7966
7996,7963
8003,7975
8032,7952
8018,7951
7994,7959
8021,7971
8001,7962
7991,7942
7988,7955
8014,7949
7990,7956
8061,7954
8019,7963
7979,7957
8017,7958
7958,7980
8009,7947
7990,7962
8020,7959
8028,7951
8002,7957
8020,7978
7996,7948
8003,7942
7984,7934
7983,7962
8013,7966
8013,7945
8026,7951
7999,7968
7980,7939
8007,7957
7989,7935
8000,7967
8017,7953
8016,7962
8014,7960
8024,7953
8017,7937
7998,7942
7996,7955
8041,7976
7984,7938
8018,7962
7980,7940
7989,7933
8019,7963
7999,7974
7996,7955
8008,7936
8020,7943
8003,7958
7992,7959
7998,7948
8004,7953
8001,7960
7969,7972
8000,7962
8013,7948
8007,7966
8017,7956
7993,7944
7978,7942
8009,7963
7968,7948
8006,7963
7965,7964
8007,7957
8008,7964
7993,7959
7995,7947
7997,7956
7989,7959
7970,7957
7990,7972
7993,7950
8000,7951
8027,7967
8000,7976
7977,7960
8002,7960
7987,7962
8022,7946
8003,7977
8005,7952
8001,7942
7989,7958
7992,7966
7996,7975
8020,7973
8021,7962
8012,7956
8005,7943
7993,7948
8012,7951
8007,7962
7976,7952
8000,7944
7998,7973
8007,7969
8018,7944
8017,7940
8008,7936
8012,7963
7992,7953
7992,7948
8023,7956
8019,7966
7986,7955
8010,7966
7976,7953
8010,7970
8008,7961
7993,7964
8016,7950
8004,7948
7993,7947
8001,7962
8017,7958
7995,7951
8000,7978
8018,7957
7986,7970
8021,7962
7994,7958
