231004-13:43:00
2
torque,speed
7987,7950
7967,7937
7960,7946
7987,7938
7985,7957
7973,7970
7979,7956
7995,7949
7999,7930
7993,7931
7959,7925
7978,7933
7934,7944
7996,7946
7965,7949
7989,7924
7989,7964
7994,7933
7994,7961
7980,7958
7978,7920
7959,7945
7969,7963
7953,7965
8007,7953
7961,7934
7974,7960
8004,7958
8014,7927
7961,7948
7982,7936
7965,7954
7991,7935
7983,7944
8000,7957
8024,7937
7988,7927
7986,7953
7967,7953
7995,7976
7969,7987
7992,7949
7964,7947
7969,7948
7983,7975
7993,7943
7974,7937
7982,7963
7937,7972
7980,7940
7977,7956
7997,7927
7995,7975
7968,7959
7987,7964
7980,7945
7982,7970
7979,7950
7984,7941
7970,7919
7988,7928
7970,7946
7991,7962
7972,7954
7991,7924
7988,7949
7976,7950
7991,7940
7994,7963
7982,7921
7962,7948
7990,7955
7991,7948
7985,7949
7977,7951
8023,7976
7970,7949
7946,7958
7979,7930
7992,7960
7983,7931
7966,7905
7975,7934
7970,7948
7981,7948
7994,7927
7991,7941
7959,7936
7990,7939
7979,7933
7966,7923
7962,7965
7986,7952
7978,7959
7968,7921
7965,7984
7999,7957
7990,7948
7988,7906
7981,7952
7984,7955
7963,7954
7980,7949
7988,7966
7965,7955
7974,7942
8000,7958
7992,7947
7983,7941
8002,7933
7995,7929
7980,7958
7989,7956
7998,7952
7995,7949
7963,7971
7967,7972
7977,7938
7973,7938
8004,7942
7995,7942
7958,7948
7980,7940
8001,7943
7979,7969
7984,7952
7984,7957
7955,7957
7958,7934
7991,7961
7984,7955
8000,7934
7983,7945
7999,7955
7982,7953
7982,7950
7978,7959
7983,7953
7983,7938
7980,7955
8010,7945
8006,7919
7968,7942
7993,7920
7979,7955
7989,7928
7989,7958
7976,7938
7985,7934
7977,7958
7990,7970
7988,7920
7971,7956
7979,7940
7976,7963
7972,7948
7989,7959
7966,7953
7988,7966
7965,7931
7981,7962
7998,7958
7963,7949
7995,7930
7968,7945
7998,7943
7973,7950
7985,7934
7965,7945
7976,7944
7987,7941
7994,7959
7996,7963
7990,7938
7990,7935
7959,7953
7966,7949
7991,7946
